entity,added,deleted,commits
vendor/github.com/gogo/protobuf/types/any.go,0,140,6
vendor/github.com/gogo/protobuf/types/any.pb.go,0,694,6
vendor/github.com/gogo/protobuf/types/api.pb.go,0,2134,6
vendor/github.com/gogo/protobuf/types/doc.go,0,35,6
vendor/github.com/gogo/protobuf/types/duration.go,0,100,6
vendor/github.com/gogo/protobuf/types/duration.pb.go,0,517,6
vendor/github.com/gogo/protobuf/types/duration_gogo.go,0,100,6
vendor/github.com/gogo/protobuf/types/empty.pb.go,0,462,6
vendor/github.com/gogo/protobuf/types/field_mask.pb.go,0,738,6
vendor/github.com/gogo/protobuf/types/protosize.go,0,34,6
vendor/github.com/gogo/protobuf/types/source_context.pb.go,0,524,6
vendor/github.com/gogo/protobuf/types/struct.pb.go,0,2271,6
vendor/github.com/gogo/protobuf/types/timestamp.go,0,130,6
vendor/github.com/gogo/protobuf/types/timestamp.pb.go,0,539,6
vendor/github.com/gogo/protobuf/types/timestamp_gogo.go,0,94,6
vendor/github.com/gogo/protobuf/types/type.pb.go,0,3355,6
vendor/github.com/gogo/protobuf/types/wrappers.pb.go,0,2703,6
vendor/github.com/gogo/protobuf/types/wrappers_gogo.go,0,300,6
vendor/github.com/google/cadvisor/container/containerd/containers/containers.go,4,4,6
vendor/github.com/google/cadvisor/container/containerd/errdefs/errors.go,0,106,6
vendor/github.com/google/cadvisor/container/containerd/errdefs/grpc.go,0,160,6
vendor/github.com/google/cadvisor/container/containerd/identifiers/validate.go,1,1,6
vendor/github.com/google/cadvisor/container/containerd/namespaces/context.go,3,2,6
vendor/github.com/opencontainers/runtime-spec/specs-go/version.go,3,3,6
vendor/go.etcd.io/bbolt/db.go,196,37,6
vendor/go.etcd.io/bbolt/freelist.go,22,16,6
vendor/go.etcd.io/etcd/client/v3/lease.go,24,13,6
staging/src/k8s.io/apiserver/pkg/cel/library/test.go,84,1,6
staging/src/k8s.io/apiserver/pkg/cel/format.go,79,6,6
cmd/kubeadm/app/cmd/phases/upgrade/apply/kubeletconfig.go,82,82,6
hack/verify-publishing-bot.py,17,143,6
pkg/registry/admissionregistration/mutatingwebhookconfiguration/strategy.go,4,4,6
pkg/registry/admissionregistration/validatingadmissionpolicy/strategy.go,208,15,6
pkg/registry/admissionregistration/validatingwebhookconfiguration/strategy.go,4,4,6
staging/src/k8s.io/apiserver/pkg/authentication/authenticatorfactory/delegating.go,8,6,6
pkg/apis/flowcontrol/v1/zz_generated.conversion.go,1913,1043,6
pkg/apis/flowcontrol/v1beta3/zz_generated.defaults.go,96,23,6
pkg/controller/podautoscaler/config/v1alpha1/zz_generated.conversion.go,17,19,6
staging/src/k8s.io/client-go/applyconfigurations/batch/v1/podfailurepolicyonexitcodesrequirement.go,70,7,6
staging/src/k8s.io/client-go/applyconfigurations/batch/v1/podfailurepolicyonpodconditionspattern.go,59,7,6
staging/src/k8s.io/client-go/applyconfigurations/batch/v1/podfailurepolicyrule.go,71,5,6
staging/src/k8s.io/client-go/applyconfigurations/core/v1/containerresizepolicy.go,65,13,6
staging/src/k8s.io/client-go/applyconfigurations/core/v1/nodestatus.go,40,17,6
staging/src/k8s.io/client-go/applyconfigurations/core/v1/persistentvolumespec.go,42,33,6
staging/src/k8s.io/client-go/applyconfigurations/core/v1/volumeresourcerequirements.go,59,7,6
staging/src/k8s.io/code-generator/examples/single/applyconfiguration/api/v1/clustertesttype.go,250,35,6
staging/src/k8s.io/code-generator/examples/single/applyconfiguration/api/v1/testtype.go,251,35,6
staging/src/k8s.io/apiserver/pkg/endpoints/filters/read_write_deadline_test.go,1536,39,6
staging/src/k8s.io/client-go/applyconfigurations/admissionregistration/v1alpha1/validatingadmissionpolicy.go,285,23,6
staging/src/k8s.io/client-go/applyconfigurations/core/v1/ephemeralcontainer.go,47,26,6
staging/src/k8s.io/client-go/applyconfigurations/extensions/v1beta1/ingressrule.go,4,4,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1/ingressrule.go,4,4,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressrule.go,4,4,6
pkg/kubelet/cm/dra/state/checkpointer_test.go,402,8,6
vendor/go.opentelemetry.io/otel/metric/noop/noop.go,1090,281,6
vendor/golang.org/x/crypto/bcrypt/bcrypt.go,41,5,6
vendor/golang.org/x/crypto/curve25519/curve25519_compat.go,420,105,6
vendor/golang.org/x/crypto/curve25519/curve25519_go120.go,184,46,6
vendor/golang.org/x/crypto/salsa20/salsa/hsalsa20.go,137,129,6
staging/src/k8s.io/code-generator/tools.go,3,3,6
cmd/kubeadm/app/util/output/output.go,79,45,6
pkg/scheduler/internal/cache/debugger/dumper.go,17,101,6
pkg/scheduler/internal/cache/snapshot.go,43,208,6
vendor/go.etcd.io/etcd/server/v3/etcdserver/v3_server.go,115,10,6
pkg/registry/core/service/ipallocator/controller/repair.go,57,30,6
test/e2e/testing-manifests/auth/encrypt/kind.yaml,49,2,6
staging/src/k8s.io/client-go/tools/leaderelection/resourcelock/leaselock.go,20,7,6
pkg/volume/csi/csi_block_test.go,876,5,6
pkg/volume/hostpath/host_path_test.go,12,11,6
pkg/kubelet/cm/resourceupdates/updates.go,25,0,6
pkg/controller/volume/persistentvolume/metrics/metrics.go,58,14,6
vendor/sigs.k8s.io/knftables/transaction.go,147,6,6
pkg/scheduler/framework/plugins/dynamicresources/structured/namedresources/namedresourcesmodel_test.go,346,346,6
pkg/scheduler/framework/plugins/dynamicresources/structuredparameters_test.go,1270,1270,6
pkg/apis/resource/structured/namedresources/validation/validation.go,190,190,6
api/discovery/apis__resource.k8s.io__v1alpha2.json,165,165,6
staging/src/k8s.io/api/authorization/v1/generated.pb.go,799,246,6
staging/src/k8s.io/api/authorization/v1/generated.proto,82,5,6
staging/src/k8s.io/api/authorization/v1beta1/generated.pb.go,343,233,6
staging/src/k8s.io/api/authorization/v1beta1/generated.proto,23,5,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.LocalSubjectAccessReview.json,69,42,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.LocalSubjectAccessReview.pb,0,0,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.LocalSubjectAccessReview.yaml,58,41,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.SelfSubjectAccessReview.json,63,36,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.SelfSubjectAccessReview.pb,0,0,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.SelfSubjectAccessReview.yaml,52,35,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.SubjectAccessReview.json,69,42,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.SubjectAccessReview.pb,0,0,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1.SubjectAccessReview.yaml,58,41,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.LocalSubjectAccessReview.json,69,42,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.LocalSubjectAccessReview.pb,0,0,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.LocalSubjectAccessReview.yaml,58,41,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.SelfSubjectAccessReview.json,63,36,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.SelfSubjectAccessReview.pb,0,0,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.SelfSubjectAccessReview.yaml,52,35,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.SubjectAccessReview.json,69,42,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.SubjectAccessReview.pb,0,0,6
staging/src/k8s.io/api/testdata/HEAD/authorization.k8s.io.v1beta1.SubjectAccessReview.yaml,58,41,6
pkg/kubelet/kuberuntime/util/util_test.go,329,7,6
plugin/pkg/admission/alwayspullimages/admission.go,21,0,6
plugin/pkg/admission/alwayspullimages/admission_test.go,21,1,6
staging/src/k8s.io/csi-translation-lib/plugins/vsphere_volume.go,99,5,6
cluster/addons/ip-masq-agent/ip-masq-agent.yaml,3,3,6
pkg/controller/job/success_policy.go,91,4,6
vendor/github.com/go-logr/logr/README.md,160,31,6
vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/interceptor.go,454,423,6
vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/internal/parse.go,76,36,6
vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/README.md,61,58,6
vendor/go.opentelemetry.io/otel/internal/global/internal_logging.go,147,85,6
vendor/go.opentelemetry.io/otel/metric/doc.go,185,75,6
vendor/go.opentelemetry.io/otel/sdk/resource/container.go,123,34,6
vendor/go.opentelemetry.io/otel/sdk/resource/resource.go,276,178,6
vendor/go.opentelemetry.io/otel/sdk/trace/sampling.go,53,61,6
vendor/go.opentelemetry.io/otel/sdk/trace/tracer.go,139,61,6
vendor/go.opentelemetry.io/otel/trace/noop.go,47,46,6
vendor/google.golang.org/genproto/googleapis/api/tidyfix.go,46,46,6
vendor/google.golang.org/genproto/internal/doc.go,34,34,6
vendor/google.golang.org/grpc/Makefile,14,13,6
vendor/google.golang.org/grpc/internal/channelz/types_linux.go,53,106,6
vendor/google.golang.org/grpc/internal/channelz/types_nonlinux.go,51,93,6
vendor/google.golang.org/grpc/internal/xds_handshake_cluster.go,43,83,6
test/integration/apiserver/portforward/portforward_test.go,256,3,6
pkg/registry/apps/daemonset/storage/storage_test.go,45,23,6
staging/src/k8s.io/api/networking/v1beta1/zz_generated.deepcopy.go,270,0,6
cmd/kubelet/app/auth.go,14,2,6
vendor/github.com/prometheus/procfs/cpuinfo.go,50,12,6
vendor/github.com/prometheus/procfs/net_conntrackstat.go,38,73,6
vendor/github.com/prometheus/procfs/net_softnet.go,71,18,6
vendor/github.com/prometheus/procfs/proc.go,38,19,6
vendor/github.com/prometheus/procfs/proc_status.go,94,26,6
vendor/github.com/prometheus/procfs/stat.go,48,34,6
staging/src/k8s.io/apiserver/pkg/server/options/api_enablement_test.go,19,24,6
pkg/scheduler/util/assumecache/assume_cache.go,796,265,6
pkg/scheduler/util/assumecache/assume_cache_test.go,972,411,6
vendor/github.com/moby/term/tc.go,1,20,6
vendor/github.com/moby/term/term.go,46,81,6
vendor/github.com/moby/term/termios.go,1,36,6
vendor/github.com/moby/term/windows/ansi_reader.go,3,3,6
vendor/github.com/moby/term/windows/console.go,6,2,6
vendor/github.com/moby/term/winsize.go,1,21,6
staging/src/k8s.io/apiserver/pkg/storage/continue.go,126,6,6
cmd/kubeadm/app/cmd/options/generic.go,25,15,6
cmd/kubeadm/app/util/config/strict/strict_test.go,16,5,6
cmd/kubeadm/test/cmd/init_test.go,15,17,6
cmd/kubeadm/app/apis/kubeadm/scheme/scheme.go,6,6,6
staging/src/k8s.io/client-go/applyconfigurations/admissionregistration/v1beta1/mutatingwebhook.go,24,9,6
staging/src/k8s.io/client-go/applyconfigurations/admissionregistration/v1beta1/validatingwebhook.go,24,9,6
staging/src/k8s.io/client-go/applyconfigurations/apiserverinternal/v1alpha1/serverstorageversion.go,13,2,6
staging/src/k8s.io/client-go/applyconfigurations/extensions/v1beta1/ingressloadbalanceringress.go,64,2,6
staging/src/k8s.io/client-go/applyconfigurations/extensions/v1beta1/ingressloadbalancerstatus.go,46,2,6
staging/src/k8s.io/client-go/applyconfigurations/extensions/v1beta1/ingressportstatus.go,63,2,6
staging/src/k8s.io/client-go/applyconfigurations/extensions/v1beta1/ingressstatus.go,4,8,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1/ingressloadbalanceringress.go,64,2,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1/ingressloadbalancerstatus.go,46,2,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1/ingressstatus.go,4,8,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressloadbalanceringress.go,64,2,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressloadbalancerstatus.go,46,2,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressportstatus.go,63,2,6
staging/src/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressstatus.go,4,8,6
staging/src/k8s.io/kubectl/pkg/cmd/create/create_job_test.go,39,19,6
test/integration/apiserver/cve_2021_29923_test.go,100,12,6
test/integration/secrets/secrets_test.go,65,11,6
staging/src/k8s.io/apiserver/pkg/storage/selection_predicate.go,31,3,6
build/release-images.sh,5,5,6
staging/src/k8s.io/apiextensions-apiserver/pkg/apiserver/schema/complete.go,45,21,6
test/e2e/framework/debug/dump.go,206,18,6
api/discovery/apis__admissionregistration.k8s.io__v1.json,100,2,6
staging/src/k8s.io/apimachinery/pkg/util/jsonmergepatch/patch_test.go,4,4,6
vendor/github.com/evanphx/json-patch/patch.go,84,893,6
vendor/github.com/spf13/cobra/active_help.md,157,157,6
vendor/github.com/spf13/cobra/doc/md_docs.md,1,116,6
vendor/github.com/spf13/cobra/doc/rest_docs.md,1,115,6
vendor/github.com/spf13/cobra/doc/yaml_docs.md,1,113,6
vendor/github.com/onsi/ginkgo/v2/ginkgo/generators/generate_command.go,274,9,6
vendor/github.com/onsi/ginkgo/v2/reporting_dsl.go,252,25,6
staging/src/k8s.io/kubectl/pkg/cmd/plugin/plugin.go,62,52,6
test/e2e/dra/test-driver/app/gomega.go,82,8,6
staging/src/k8s.io/kubectl/pkg/util/completion/completion_test.go,656,80,6
staging/src/k8s.io/code-generator/cmd/prerelease-lifecycle-gen/prerelease-lifecycle-generators/status_test.go,804,6,6
staging/src/k8s.io/api/flowcontrol/v1/types.go,677,13,6
pkg/kubelet/kuberuntime/labels.go,14,14,6
pkg/kubelet/kuberuntime/labels_test.go,11,7,6
staging/src/k8s.io/apiextensions-apiserver/pkg/apiserver/schema/cel/values_test.go,76,28,6
pkg/kubelet/apis/podresources/client.go,41,34,6
pkg/probe/exec/exec_test.go,26,18,6
pkg/cloudprovider/doc.go,0,19,6
pkg/cloudprovider/providers/.import-restrictions,0,5,6
pkg/cloudprovider/providers/doc.go,0,17,6
pkg/volume/rbd/OWNERS,2,15,6
staging/src/k8s.io/csi-translation-lib/plugins/rbd.go,1,326,6
staging/src/k8s.io/csi-translation-lib/plugins/rbd_test.go,73,527,6
pkg/registry/core/service/portallocator/allocator_test.go,413,8,6
pkg/controller/ttlafterfinished/ttlafterfinished_controller.go,46,37,6
pkg/controller/certificates/certificate_controller.go,39,36,6
pkg/controller/replicaset/replica_set_test.go,129,99,6
pkg/controller/validatingadmissionpolicystatus/controller.go,198,37,6
staging/src/k8s.io/kube-aggregator/pkg/controllers/openapi/controller.go,28,58,6
test/e2e/storage/csi_mock/csi_service_account_token.go,106,106,6
test/e2e/storage/csi_mock/csi_snapshot.go,654,654,6
test/e2e/storage/csi_mock/csi_volume_limit.go,180,180,6
staging/src/k8s.io/client-go/plugin/pkg/client/auth/azure/azure_stub.go,108,72,6
staging/src/k8s.io/client-go/plugin/pkg/client/auth/gcp/gcp_stub.go,108,72,6
staging/src/k8s.io/client-go/plugin/pkg/client/auth/plugins_providers.go,24,28,6
test/integration/ipamperf/util.go,2,98,6
pkg/controller/nodeipam/legacyprovider.go,19,89,6
pkg/controller/nodeipam/nolegacyprovider.go,20,14,6
pkg/credentialprovider/gcp/metadata_test.go,16,458,6
staging/src/k8s.io/legacy-cloud-providers/gce/gce_instances_test.go,3,75,6
test/e2e/upgrades/node/nvidia-gpu.go,16,80,6
vendor/github.com/googleapis/gax-go/v2/invoke.go,20,119,6
vendor/go.opencensus.io/plugin/ochttp/server.go,15,464,6
vendor/go.opencensus.io/stats/doc.go,9,80,6
vendor/go.opencensus.io/stats/internal/record.go,18,31,6
vendor/go.opencensus.io/stats/record.go,60,159,6
vendor/go.opencensus.io/stats/view/aggregation.go,9,132,6
vendor/go.opencensus.io/stats/view/collector.go,24,96,6
vendor/go.opencensus.io/stats/view/doc.go,3,50,6
vendor/go.opencensus.io/stats/view/worker.go,69,436,6
vendor/go.opencensus.io/tag/profile_19.go,3,32,6
vendor/go.opencensus.io/tag/profile_not19.go,3,24,6
vendor/google.golang.org/api/internal/settings.go,42,168,6
vendor/gopkg.in/gcfg.v1/errors.go,78,87,6
vendor/gopkg.in/gcfg.v1/read.go,60,260,6
vendor/gopkg.in/gcfg.v1/scanner/scanner.go,6,348,6
vendor/gopkg.in/gcfg.v1/set.go,48,389,6
pkg/controlplane/apiserver/admission/config.go,51,0,6
pkg/controlplane/apiserver/admission/initializer.go,55,0,6
pkg/controlplane/apiserver/admission/initializer_test.go,65,0,6
pkg/controller/daemon/util/daemonset_util_test.go,9,9,6
staging/src/k8s.io/component-helpers/apimachinery/lease/controller_test.go,33,12,6
cmd/kubeadm/app/apis/output/v1alpha2/doc.go,1,27,6
vendor/github.com/google/cel-go/common/types/overflow.go,84,12,6
test/images/agnhost/connect/connect.go,26,7,6
vendor/github.com/prometheus/client_golang/prometheus/promhttp/instrument_server.go,241,123,6
pkg/registry/certificates/certificates/storage/metrics_test.go,3,31,6
pkg/kubelet/cm/devicemanager/checkpoint/checkpointv1.go,10,134,6
staging/src/k8s.io/api/apidiscovery/v2beta1/generated.proto,167,11,6
staging/src/k8s.io/api/authentication/v1beta1/generated.proto,28,4,6
staging/src/k8s.io/api/flowcontrol/v1/generated.proto,1043,523,6
staging/src/k8s.io/api/node/v1/generated.proto,10,12,6
staging/src/k8s.io/api/node/v1alpha1/generated.proto,12,13,6
staging/src/k8s.io/api/node/v1beta1/generated.proto,11,12,6
staging/src/k8s.io/apimachinery/pkg/apis/testapigroup/v1/generated.proto,9,9,6
staging/src/k8s.io/apiserver/pkg/apis/example/v1/generated.proto,9,9,6
staging/src/k8s.io/kubectl/pkg/cmd/clusterinfo/clusterinfo_dump_test.go,31,18,6
staging/src/k8s.io/kubectl/pkg/cmd/diff/diff_test.go,97,22,6
pkg/kubelet/kuberuntime/util/util.go,137,10,6
hack/pin-dependency.sh,18,28,6
staging/src/k8s.io/api/admissionregistration/v1/zz_generated.deepcopy.go,458,0,6
test/e2e/framework/security/apparmor.go,43,31,6
pkg/registry/registrytest/node.go,2,8,6
staging/src/k8s.io/apiextensions-apiserver/pkg/apiserver/customresource_discovery_controller_test.go,445,22,6
test/integration/apiserver/max_json_patch_operations_test.go,14,13,6
test/integration/apiserver/max_request_body_bytes_test.go,48,48,6
test/utils/ktesting/ktesting.go,97,49,6
pkg/kubelet/cadvisor/cadvisor_linux_test.go,33,12,6
pkg/kubelet/cadvisor/helpers_linux.go,32,25,6
staging/src/k8s.io/code-generator/cmd/client-gen/generators/scheme/generator_for_scheme.go,13,13,6
pkg/apis/apiserverinternal/types.go,4,1,6
staging/src/k8s.io/code-generator/cmd/openapi-gen/main.go,20,77,6
hack/verify-description.sh,7,12,6
hack/verify-gofmt.sh,5,7,6
staging/src/k8s.io/code-generator/cmd/register-gen/main.go,19,14,6
staging/src/k8s.io/code-generator/cmd/informer-gen/generators/packages.go,106,453,6
staging/src/k8s.io/code-generator/cmd/register-gen/generators/packages.go,18,155,6
hack/update-generated-proto-bindings-dockerized.sh,76,76,6
staging/src/k8s.io/sample-controller/README.md,8,23,6
staging/src/k8s.io/sample-apiserver/hack/update-codegen.sh,52,40,6
staging/src/k8s.io/api/authentication/v1beta1/generated.pb.go,530,149,6
staging/src/k8s.io/api/batch/v1beta1/generated.pb.go,257,425,6
cmd/kubeadm/app/cmd/util/cmdutil_test.go,101,6,6
staging/src/k8s.io/apiextensions-apiserver/pkg/apis/apiextensions/v1/conversion_test.go,261,13,6
cmd/kube-controller-manager/app/options/attachdetachcontroller.go,9,0,6
pkg/controller/volume/attachdetach/config/types.go,5,1,6
cmd/kubeadm/app/util/kubeconfig/kubeconfig.go,32,12,6
staging/src/k8s.io/apiserver/pkg/server/options/authorizationconfig/metrics/metrics.go,101,1,6
staging/src/k8s.io/apiserver/pkg/admission/plugin/policy/OWNERS,10,0,6
test/e2e/testing-manifests/sample-device-plugin/sample-device-plugin.yaml,156,1,6
test/images/sample-device-plugin/VERSION,6,6,6
hack/boilerplate/boilerplate_test.py,35,34,6
staging/src/k8s.io/legacy-cloud-providers/vsphere/vclib/utils_test.go,98,239,6
vendor/github.com/vmware/govmomi/.dockerignore,8,2,6
vendor/github.com/vmware/govmomi/.gitignore,40,13,6
vendor/github.com/vmware/govmomi/.golangci.yml,72,18,6
vendor/github.com/vmware/govmomi/.mailmap,96,73,6
vendor/github.com/vmware/govmomi/CHANGELOG.md,13768,4547,6
vendor/github.com/vmware/govmomi/CONTRIBUTING.md,596,409,6
vendor/github.com/vmware/govmomi/CONTRIBUTORS,608,272,6
vendor/github.com/vmware/govmomi/Dockerfile.govc,180,45,6
vendor/github.com/vmware/govmomi/Dockerfile.vcsim,188,47,6
vendor/github.com/vmware/govmomi/Makefile,580,222,6
vendor/github.com/vmware/govmomi/README.md,388,371,6
vendor/github.com/vmware/govmomi/RELEASE.md,900,225,6
vendor/github.com/vmware/govmomi/history/collector.go,364,91,6
vendor/github.com/vmware/govmomi/internal/helpers.go,252,63,6
vendor/github.com/vmware/govmomi/internal/methods.go,492,123,6
vendor/github.com/vmware/govmomi/internal/types.go,1080,270,6
vendor/github.com/vmware/govmomi/lookup/simulator/registration_info.go,52,151,6
vendor/github.com/vmware/govmomi/lookup/simulator/simulator.go,92,193,6
vendor/github.com/vmware/govmomi/nfc/lease.go,8,261,6
vendor/github.com/vmware/govmomi/nfc/lease_updater.go,8,154,6
vendor/github.com/vmware/govmomi/object/authorization_manager.go,188,221,6
vendor/github.com/vmware/govmomi/object/cluster_compute_resource.go,56,103,6
vendor/github.com/vmware/govmomi/object/common.go,76,208,6
vendor/github.com/vmware/govmomi/object/customization_spec_manager.go,28,173,6
vendor/github.com/vmware/govmomi/object/datastore.go,20,439,6
vendor/github.com/vmware/govmomi/object/datastore_file.go,8,428,6
vendor/github.com/vmware/govmomi/object/datastore_path.go,4,75,6
vendor/github.com/vmware/govmomi/object/diagnostic_manager.go,8,118,6
vendor/github.com/vmware/govmomi/object/distributed_virtual_portgroup.go,44,94,6
vendor/github.com/vmware/govmomi/object/distributed_virtual_switch.go,156,122,6
vendor/github.com/vmware/govmomi/object/folder.go,56,241,6
vendor/github.com/vmware/govmomi/object/host_config_manager.go,252,523,6
vendor/github.com/vmware/govmomi/object/host_datastore_system.go,64,135,6
vendor/github.com/vmware/govmomi/object/host_network_system.go,16,374,6
vendor/github.com/vmware/govmomi/object/host_storage_system.go,104,200,6
vendor/github.com/vmware/govmomi/object/host_system.go,40,190,6
vendor/github.com/vmware/govmomi/object/network.go,24,86,6
vendor/github.com/vmware/govmomi/object/network_reference.go,4,35,6
vendor/github.com/vmware/govmomi/object/opaque_network.go,92,104,6
vendor/github.com/vmware/govmomi/object/resource_pool.go,52,151,6
vendor/github.com/vmware/govmomi/object/task.go,160,108,6
vendor/github.com/vmware/govmomi/object/tenant_manager.go,312,78,6
vendor/github.com/vmware/govmomi/object/virtual_app.go,64,121,6
vendor/github.com/vmware/govmomi/object/virtual_device_list.go,212,1057,6
vendor/github.com/vmware/govmomi/object/virtual_machine.go,1076,1178,6
vendor/github.com/vmware/govmomi/object/vmware_distributed_virtual_switch.go,16,25,6
vendor/github.com/vmware/govmomi/ovf/cim.go,512,128,6
vendor/github.com/vmware/govmomi/ovf/doc.go,100,25,6
vendor/github.com/vmware/govmomi/ovf/env.go,396,99,6
vendor/github.com/vmware/govmomi/ovf/envelope.go,832,208,6
vendor/github.com/vmware/govmomi/ovf/manager.go,412,103,6
vendor/github.com/vmware/govmomi/ovf/ovf.go,140,35,6
vendor/github.com/vmware/govmomi/pbm/client.go,248,291,6
vendor/github.com/vmware/govmomi/pbm/methods/methods.go,4,668,6
vendor/github.com/vmware/govmomi/pbm/pbm_util.go,8,148,6
vendor/github.com/vmware/govmomi/pbm/types/enum.go,340,323,6
vendor/github.com/vmware/govmomi/pbm/types/if.go,4,143,6
vendor/github.com/vmware/govmomi/pbm/types/types.go,136,1761,6
vendor/github.com/vmware/govmomi/program.mk,16,55,6
vendor/github.com/vmware/govmomi/property/collector.go,40,233,6
vendor/github.com/vmware/govmomi/property/filter.go,128,180,6
vendor/github.com/vmware/govmomi/property/wait.go,88,159,6
vendor/github.com/vmware/govmomi/session/keep_alive.go,40,424,6
vendor/github.com/vmware/govmomi/session/keepalive/handler.go,816,204,6
vendor/github.com/vmware/govmomi/session/manager.go,116,302,6
vendor/github.com/vmware/govmomi/simulator/authorization_manager.go,344,368,6
vendor/github.com/vmware/govmomi/simulator/cluster_compute_resource.go,520,511,6
vendor/github.com/vmware/govmomi/simulator/custom_fields_manager.go,144,305,6
vendor/github.com/vmware/govmomi/simulator/customization_spec_manager.go,1396,349,6
vendor/github.com/vmware/govmomi/simulator/datacenter.go,308,288,6
vendor/github.com/vmware/govmomi/simulator/datastore.go,244,132,6
vendor/github.com/vmware/govmomi/simulator/dvs.go,840,563,6
vendor/github.com/vmware/govmomi/simulator/dvs_manager.go,204,51,6
vendor/github.com/vmware/govmomi/simulator/entity.go,28,71,6
vendor/github.com/vmware/govmomi/simulator/environment_browser.go,704,259,6
vendor/github.com/vmware/govmomi/simulator/esx/authorization_manager.go,4,89,6
vendor/github.com/vmware/govmomi/simulator/esx/event_manager.go,76,270,6
vendor/github.com/vmware/govmomi/simulator/esx/host_config_info.go,96,1115,6
vendor/github.com/vmware/govmomi/simulator/esx/task_manager.go,8,10420,6
vendor/github.com/vmware/govmomi/simulator/event_manager.go,472,896,6
vendor/github.com/vmware/govmomi/simulator/file_manager.go,100,352,6
vendor/github.com/vmware/govmomi/simulator/folder.go,1508,1312,6
vendor/github.com/vmware/govmomi/simulator/guest_operations_manager.go,1828,457,6
vendor/github.com/vmware/govmomi/simulator/host_datastore_browser.go,48,307,6
vendor/github.com/vmware/govmomi/simulator/host_datastore_system.go,272,289,6
vendor/github.com/vmware/govmomi/simulator/host_local_account_manager.go,0,104,6
vendor/github.com/vmware/govmomi/simulator/host_network_system.go,164,230,6
vendor/github.com/vmware/govmomi/simulator/host_storage_system.go,536,134,6
vendor/github.com/vmware/govmomi/simulator/host_system.go,384,427,6
vendor/github.com/vmware/govmomi/simulator/http_nfc_lease.go,548,137,6
vendor/github.com/vmware/govmomi/simulator/internal/object_lock.go,408,102,6
vendor/github.com/vmware/govmomi/simulator/internal/server.go,1412,353,6
vendor/github.com/vmware/govmomi/simulator/internal/testcert.go,304,76,6
vendor/github.com/vmware/govmomi/simulator/internal/types.go,292,73,6
vendor/github.com/vmware/govmomi/simulator/ip_pool_manager.go,4,411,6
vendor/github.com/vmware/govmomi/simulator/license_manager.go,8,216,6
vendor/github.com/vmware/govmomi/simulator/model.go,1924,1103,6
vendor/github.com/vmware/govmomi/simulator/object.go,120,84,6
vendor/github.com/vmware/govmomi/simulator/option_manager.go,48,110,6
vendor/github.com/vmware/govmomi/simulator/ovf_manager.go,1168,292,6
vendor/github.com/vmware/govmomi/simulator/portgroup.go,68,115,6
vendor/github.com/vmware/govmomi/simulator/property_collector.go,392,934,6
vendor/github.com/vmware/govmomi/simulator/property_filter.go,4,112,6
vendor/github.com/vmware/govmomi/simulator/registry.go,660,833,6
vendor/github.com/vmware/govmomi/simulator/resource_pool.go,732,542,6
vendor/github.com/vmware/govmomi/simulator/service_instance.go,112,275,6
vendor/github.com/vmware/govmomi/simulator/simulator.go,864,1284,6
vendor/github.com/vmware/govmomi/simulator/snapshot.go,88,234,6
vendor/github.com/vmware/govmomi/simulator/storage_resource_manager.go,8,220,6
